block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
4,57.0,66.0,00:57,01:06,9.0,0.15,1,60.0,90.0,01:00,01:30,30.0,6.0,0.6666666666666666,0.2,Other/Unknown,,tvi 19 55 | 19 55 | amos derrotar | o pacote,Governo/Partidos,"Governo/Partidos, Greves/Trabalho",,,"Porém, se começamos este sinal nacional com os momentos de alta atenção que se vivem a esta hora na Assembleia da República. Depois de uma manifestação que se iniciou de forma pacífica no rossil a improteste contra o pacote laboral, os anemos exaltaram-se a chegada ao Parlamento. Um grupo de pessoas que vemos agora em imagem começou a remissar objetos em semas, garrafas e pedras contra as escadarias",1,
5,66.0,195.0,01:06,03:15,129.0,2.15,1,60.0,90.0,01:00,01:30,30.0,24.0,0.18604651162790697,0.8,Greves/Trabalho,"Greves/Trabalho, Justiça/Segurança",19 55 | tvi | depro dar | greve geral em todo o país | tvi 19 55 | cresce a tensão na escadaria da assembleia | ânimos sobem de tom em frente à assembleia | tvi 19 56,Governo/Partidos,"Governo/Partidos, Greves/Trabalho",,,"Porém, se começamos este sinal nacional com os momentos de alta atenção que se vivem a esta hora na Assembleia da República. Depois de uma manifestação que se iniciou de forma pacífica no rossil a improteste contra o pacote laboral, os anemos exaltaram-se a chegada ao Parlamento. Um grupo de pessoas que vemos agora em imagem começou a remissar objetos em semas, garrafas e pedras contra as escadarias",1,
20,3174.0,3318.0,52:54,55:18,144.0,2.4,104,3150.0,3180.0,52:30,53:00,30.0,6.0,0.041666666666666664,0.2,Other/Unknown,,20 47 | tvi 20 47 | menos notícias à antiga | 5coluna | tvi menos notícias à antiga | interior do país pode ficar sem jornais | tvi | scoluna,Internacional,Internacional,,,"os Estados Unidos dos alô trâmpicos. Um grande perigo. Vamos avançar para o nosso último tema. Fica este superendido, chocado, indignado, não sei bem qual é o adjetivo, vitor com o jornal de baixo-sobrado, a coisa que é que a cada vez mais raro hoje em dia, todas as intelevoções de idade. O que acha a gente ter ideia da baixo para quem não sabe o único distribuidor adesonais em Portugal, dizer que não vai distribuir mais jornais no","46, 47",
20,3174.0,3318.0,52:54,55:18,144.0,2.4,105,3180.0,3210.0,53:00,53:30,30.0,30.0,0.20833333333333334,1.0,Other/Unknown,,20 47 | tvi 20 47 | menos notícias à antiga | 5coluna | tvi menos notícias à antiga | interior do país pode ficar sem jornais | tvi | scoluna,Other/Unknown,,,,"interior do país, porque é muito que eu quero ver em papel, eu quero tomar um pequeno almoço com eles, eu quero trocar-los, além disso, um jornal, que a gente vê na promícia,","47, 48",
20,3174.0,3318.0,52:54,55:18,144.0,2.4,106,3210.0,3240.0,53:30,54:00,30.0,30.0,0.20833333333333334,1.0,Other/Unknown,,20 47 | tvi 20 47 | menos notícias à antiga | 5coluna | tvi menos notícias à antiga | interior do país pode ficar sem jornais | tvi | scoluna,Other/Unknown,,,,"num café, não é só uma e de informação, é um meio de conversação, de convívio, de circulação de ideias, entre pessoas tão lignos caféos, não é só os velhotes, é todos os outros, tu acabas com aquilo, eu bensoi com a gente, gente, na parte de informação está tudo emignado porque o jornal que está lá sem ter as imatos cafées é o coer da manhã que não é propriamente, em mim é o opinião, um bom veículo de informação antes pelo contrário. Mas o jornal faz parte da vida local e desaparecer por assim-pricimento e acrescentas de fechar",48,
20,3174.0,3318.0,52:54,55:18,144.0,2.4,107,3240.0,3270.0,54:00,54:30,30.0,30.0,0.20833333333333334,1.0,Other/Unknown,,20 47 | tvi 20 47 | menos notícias à antiga | 5coluna | tvi menos notícias à antiga | interior do país pode ficar sem jornais | tvi | scoluna,Educação,"Educação, Justiça/Segurança",,,"não os tribunais, fechar nos cores, fechar nos farmácios, fechou o centro de fichou a escola, quer dizer, e depois o que acontece depois, vamos cachar nos que não há lugares, não há casos antes de voar no porto, pois não pode haver as pessoas ver a estanda de amor.",48,
20,3174.0,3318.0,52:54,55:18,144.0,2.4,108,3270.0,3300.0,54:30,55:00,30.0,30.0,0.20833333333333334,1.0,Other/Unknown,,20 47 | tvi 20 47 | menos notícias à antiga | 5coluna | tvi menos notícias à antiga | interior do país pode ficar sem jornais | tvi | scoluna,Governo/Partidos,Governo/Partidos,,,"Eu não estou invignado. Não posso exigir uma empresa que continua para a dê a dinheiro e fazer o uso. Mas ela quer nos dar com o governo, realmente, quer o governo. Como mais indignado, por exemplo, com os anunciantes conservator da publicidade, com as agências de publicidade, que estão acaramisado toda a publicidade para as redes sociais e a seis dos meios ecuácicos",49,
20,3174.0,3318.0,52:54,55:18,144.0,2.4,109,3300.0,3330.0,55:00,55:30,30.0,18.0,0.125,0.6,Other/Unknown,,20 47 | tvi 20 47 | menos notícias à antiga | 5coluna | tvi menos notícias à antiga | interior do país pode ficar sem jornais | tvi | scoluna,Governo/Partidos,Governo/Partidos,,,"de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então.",49,
21,3318.0,3327.0,55:18,55:27,9.0,0.15,109,3300.0,3330.0,55:00,55:30,30.0,9.0,1.0,0.3,Other/Unknown,,tvi 20 49,Governo/Partidos,Governo/Partidos,,,"de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então.",49,
22,3327.0,3330.0,55:27,55:30,3.0,0.05,109,3300.0,3330.0,55:00,55:30,30.0,3.0,1.0,0.1,Other/Unknown,,tvi 20 49 | a televisão feita por si | 20 50 | 5coluna,Governo/Partidos,Governo/Partidos,,,"de informação. Tu mais indignado com eles. E acho que o governo e as autarquias têm que tomar uma atitude para financiar as jornais para o interior. Não gostasse, então.",49,
23,3330.0,3333.0,55:30,55:33,3.0,0.05,110,3330.0,3360.0,55:30,56:00,30.0,3.0,1.0,0.1,Other/Unknown,,20 50 | 5coluna | a segu | 2 976 | tvi 20 50 | agarrados ao ecr,Other/Unknown,,,,Estamos de regresso com os,50,
24,3333.0,3357.0,55:33,55:57,24.0,0.4,110,3330.0,3360.0,55:30,56:00,30.0,24.0,1.0,0.8,Other/Unknown,,agarrados ao ecrã jogos viciantes | tvi 20 51 | 20 51 | jornal nacional | 0 754 | 3 087 | a televisão feita por si,Other/Unknown,,,,Estamos de regresso com os,50,
25,3357.0,3360.0,55:57,56:00,3.0,0.05,110,3330.0,3360.0,55:30,56:00,30.0,3.0,1.0,0.1,Other/Unknown,,the solution of the second second second second second second second second second second second second second second second second second second second second second second second second second second second second second | 21 06 | jornal nacional | a the rest of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of | contractor of the party o,Other/Unknown,,,,Estamos de regresso com os,50,
26,3360.0,3384.0,56:00,56:24,24.0,0.4,111,3360.0,3390.0,56:00,56:30,30.0,24.0,1.0,0.8,Other/Unknown,,agarrados ao ecrã | 21 07 | tvi | tvi 21 07 | vício do jogo é um risco do uso de novas tecnologias | jornal nacional | 1v 21 07 | hhhh,Governo/Partidos,Governo/Partidos,,,"avanços da Austrália na prohibição do acesso às redes sociais por monófonoos de 16 anos. O Governo Austrália nascelicitou a todas as plataformas como TikTok e Instagram e YouTube que reportem o progresso no bloqueio de contas. A Austrália é o primeiro país do mundo a prohibir o acesso a aquilo que chama a cocaína das crianças edlessentes, uma realidade duramente retratada no documentário español agarrado",50,
27,3384.0,3399.0,56:24,56:39,15.0,0.25,111,3360.0,3390.0,56:00,56:30,30.0,6.0,0.4,0.2,Other/Unknown,,tvi 21 07 | 21 07 | jornal nacional | com o vício das tecnologias | o problema que enfrentamos | de muitas áreas e pessoas | é da responsabilidade,Governo/Partidos,Governo/Partidos,,,"avanços da Austrália na prohibição do acesso às redes sociais por monófonoos de 16 anos. O Governo Austrália nascelicitou a todas as plataformas como TikTok e Instagram e YouTube que reportem o progresso no bloqueio de contas. A Austrália é o primeiro país do mundo a prohibir o acesso a aquilo que chama a cocaína das crianças edlessentes, uma realidade duramente retratada no documentário español agarrado",50,
27,3384.0,3399.0,56:24,56:39,15.0,0.25,112,3390.0,3420.0,56:30,57:00,30.0,9.0,0.6,0.3,Other/Unknown,,tvi 21 07 | 21 07 | jornal nacional | com o vício das tecnologias | o problema que enfrentamos | de muitas áreas e pessoas | é da responsabilidade,Economia/Proteção Social,Economia/Proteção Social,,,"O problema que estamos nos trocando com a edição das tecnologias é responsabilidade de muitas áreas e de muitas pessoas. E uma das outras empresas que se dediquem a criar o mundo dos videojogos ou de redes sociais. Quem controla a relação entre as tecnologias e a adolescente são as tecnologias. O jogo é um jogo de indústria e é que você precisa celebrar isso positivamente. E aí os videojogos, desde luego, são as ordens extraordinárias para niños, para jovens e o que isso acontece.",51,
28,3399.0,3429.0,56:39,57:09,30.0,0.5,112,3390.0,3420.0,56:30,57:00,30.0,21.0,0.7,0.7,Other/Unknown,Economia/Proteção Social,dos jogos de vídeos e das redes | e das empresas que criam o mundo | 21 07 | jornal iacional | jornal nacional | tvi 21 07 | tvi | a tecnologia e o adolescente,Economia/Proteção Social,Economia/Proteção Social,,,"O problema que estamos nos trocando com a edição das tecnologias é responsabilidade de muitas áreas e de muitas pessoas. E uma das outras empresas que se dediquem a criar o mundo dos videojogos ou de redes sociais. Quem controla a relação entre as tecnologias e a adolescente são as tecnologias. O jogo é um jogo de indústria e é que você precisa celebrar isso positivamente. E aí os videojogos, desde luego, são as ordens extraordinárias para niños, para jovens e o que isso acontece.",51,
43,3774.0,3828.0,01:02:54,01:03:48,54.0,0.9,125,3780.0,3810.0,01:03:00,01:03:30,30.0,30.0,0.5555555555555556,1.0,Other/Unknown,,21 13 | jornal nacional | crianças de 11 12 13 14 15 anos | tvi 21 13 | porque quando se entra | é tudo muito intuitivo | tvi 21 14 | é muito fácil e chamativo,Cultura,Cultura,,,"Era super adictiva. A minha não me deixava pensar, tirou uma outra mais, outra mais, outra mais. E esse tintinho, essa música, essa bola girando e demais. E pão, ó, e bom, tem um bom, olha, resulta que tem um bom, ou de repente tem um regalado 30 euros em tu cuenta, para que siga jugando. Ou se você faz um ingresso de 10 euros, te dámos 200% de...",52,
43,3774.0,3828.0,01:02:54,01:03:48,54.0,0.9,126,3810.0,3840.0,01:03:30,01:04:00,30.0,18.0,0.3333333333333333,0.6,Other/Unknown,,21 13 | jornal nacional | crianças de 11 12 13 14 15 anos | tvi 21 13 | porque quando se entra | é tudo muito intuitivo | tvi 21 14 | é muito fácil e chamativo,Other/Unknown,,,,É um novo cliente e que pode empezar a jugar com o tigo. O que se faz para captar os jóvenes,53,
44,3828.0,3855.0,01:03:48,01:04:15,27.0,0.45,126,3810.0,3840.0,01:03:30,01:04:00,30.0,12.0,0.4444444444444444,0.4,Other/Unknown,,21 14 | jornal nacional | macronal | tvi 21 14 | os jovens são um novo público | começar a jogar contigo | é um novo cliente e que pode | para atrair os jovens,Other/Unknown,,,,É um novo cliente e que pode empezar a jugar com o tigo. O que se faz para captar os jóvenes,53,
44,3828.0,3855.0,01:03:48,01:04:15,27.0,0.45,127,3840.0,3870.0,01:04:00,01:04:30,30.0,15.0,0.5555555555555556,0.5,Other/Unknown,,21 14 | jornal nacional | macronal | tvi 21 14 | os jovens são um novo público | começar a jogar contigo | é um novo cliente e que pode | para atrair os jovens,Other/Unknown,,,,"é ir a onde estão, onde suelenir os jobens, que são as redes sociales, em internet, através de Twitch, a través de YouTube, a través de personagens de influência, não, como podem ser influência, que tu lhe pagas aqui es dinheiro e em medio de su programas diário.",53,
45,3855.0,3861.0,01:04:15,01:04:21,6.0,0.1,127,3840.0,3870.0,01:04:00,01:04:30,30.0,6.0,1.0,0.2,Other/Unknown,,apresentam uma promoção | e a meio do seu programa diário | 21 15 | nacional | jornal nacional | tvi 21 15,Other/Unknown,,,,"é ir a onde estão, onde suelenir os jobens, que são as redes sociales, em internet, através de Twitch, a través de YouTube, a través de personagens de influência, não, como podem ser influência, que tu lhe pagas aqui es dinheiro e em medio de su programas diário.",53,
46,3861.0,3870.0,01:04:21,01:04:30,9.0,0.15,127,3840.0,3870.0,01:04:00,01:04:30,30.0,9.0,1.0,0.3,Other/Unknown,,21 15 | jornal nacional,Other/Unknown,,,,"é ir a onde estão, onde suelenir os jobens, que são as redes sociales, em internet, através de Twitch, a través de YouTube, a través de personagens de influência, não, como podem ser influência, que tu lhe pagas aqui es dinheiro e em medio de su programas diário.",53,
47,3870.0,3876.0,01:04:30,01:04:36,6.0,0.1,128,3870.0,3900.0,01:04:30,01:05:00,30.0,6.0,1.0,0.2,Other/Unknown,,mathbf m | 21 15 | jornal nacional | trabalhar numa casa de apostas | tvi 21 15 | é complicado,Other/Unknown,,,,"É consciente de que é parte da máquina que está danhando a a pessoa que está sufrindo. Gente que te llama a llorando, de gente que te llama em uma estadouncida muito forte, inclusive eles te chegam a falar de suas teudas, ou de sua sua família. E é que o meu hijo tem um problema com o jogo, é a quarta vez que me roba a tarjeta para ingressar.",54,
48,3876.0,3879.0,01:04:36,01:04:39,3.0,0.05,128,3870.0,3900.0,01:04:30,01:05:00,30.0,3.0,1.0,0.1,Other/Unknown,,é complicado | tvi 21 15 | parte de uma máquina | temos consciência de que fazemos | 21 15 | tvi,Other/Unknown,,,,"É consciente de que é parte da máquina que está danhando a a pessoa que está sufrindo. Gente que te llama a llorando, de gente que te llama em uma estadouncida muito forte, inclusive eles te chegam a falar de suas teudas, ou de sua sua família. E é que o meu hijo tem um problema com o jogo, é a quarta vez que me roba a tarjeta para ingressar.",54,
49,3879.0,3897.0,01:04:39,01:04:57,18.0,0.3,128,3870.0,3900.0,01:04:30,01:05:00,30.0,18.0,1.0,0.6,Other/Unknown,,que está em sofrimento | que prejudica a pessoa | tvi 21 15 | gente que te liga a chorar | 21 15 | jornal nacional | num estado de grande ansiedade | ligavam para falar das dívidas,Other/Unknown,,,,"É consciente de que é parte da máquina que está danhando a a pessoa que está sufrindo. Gente que te llama a llorando, de gente que te llama em uma estadouncida muito forte, inclusive eles te chegam a falar de suas teudas, ou de sua sua família. E é que o meu hijo tem um problema com o jogo, é a quarta vez que me roba a tarjeta para ingressar.",54,
50,3897.0,3915.0,01:04:57,01:05:15,18.0,0.3,128,3870.0,3900.0,01:04:30,01:05:00,30.0,3.0,0.16666666666666666,0.1,Other/Unknown,,o cartão para jogar | é a quarta vez que me rouba | 21 15 | jornal nacional | 21 16 | tvi | tvi 21 16 | claro nós vemos,Other/Unknown,,,,"É consciente de que é parte da máquina que está danhando a a pessoa que está sufrindo. Gente que te llama a llorando, de gente que te llama em uma estadouncida muito forte, inclusive eles te chegam a falar de suas teudas, ou de sua sua família. E é que o meu hijo tem um problema com o jogo, é a quarta vez que me roba a tarjeta para ingressar.",54,
54,3972.0,4029.0,01:06:12,01:07:09,57.0,0.95,132,3990.0,4020.0,01:06:30,01:07:00,30.0,30.0,0.5263157894736842,1.0,Other/Unknown,,tvi 21 17 | psicologicamente fiquei deprimido | sem autoestima | sem personalidade | 21 17 | tvi | de esperança na vida | não tinha nenhum tipo,Other/Unknown,,,,"N dernière Mouse, Humanização Pront Batter de acesso por спортizinhação. Não éaver bem, funciona de uma diadelaçãoeds que tem empathy naburseta! Essesrão, umarimination e dois igageras, Volksdamсть e tem agig觉得жadas na² e eu acho bem alto.",55,
54,3972.0,4029.0,01:06:12,01:07:09,57.0,0.95,133,4020.0,4050.0,01:07:00,01:07:30,30.0,9.0,0.15789473684210525,0.3,Other/Unknown,,tvi 21 17 | psicologicamente fiquei deprimido | sem autoestima | sem personalidade | 21 17 | tvi | de esperança na vida | não tinha nenhum tipo,Other/Unknown,,,,Por isso a gente não quente e im periods balance�as,55,
55,4029.0,4032.0,01:07:09,01:07:12,3.0,0.05,133,4020.0,4050.0,01:07:00,01:07:30,30.0,3.0,1.0,0.1,Other/Unknown,,tvi 21 18 | é absolutamente preocupante,Other/Unknown,,,,Por isso a gente não quente e im periods balance�as,55,
56,4032.0,4089.0,01:07:12,01:08:09,57.0,0.95,133,4020.0,4050.0,01:07:00,01:07:30,30.0,18.0,0.3157894736842105,0.6,Other/Unknown,Economia/Proteção Social,permitirmos que estas empresas | tenham uma política de fazer dinheiro | 21 18 | tvi | permitirmos que estas empreses | jornal iaciona | jornal naciona | a qualquer preço,Other/Unknown,,,,Por isso a gente não quente e im periods balance�as,55,
